time,Addis_Ababa,Bahir_Dar,Dire_Dawa,Hawassa,Jigjiga,Mekelle
2013-01-01 00:00:00,0.011799042023978707,0.012601362311705474,0.000980769633475847,0.02134210237195869,3.3741364935365944e-05,0.00435644020819958
2013-01-01 01:00:00,0.011799042023978707,0.012601362311705474,0.000980769633475847,0.021878699732372123,3.3741364935365944e-05,0.0043584520061001756
2013-01-01 02:00:00,0.011788579462347354,0.012583270995040445,0.000980769633475847,0.021825802019880235,3.3741364935365944e-05,0.004356921860820465
2013-01-01 03:00:00,0.011778317717924364,0.012596745340792217,0.0009849209539133448,0.021922691002447574,3.0436751694895756e-05,0.004318718058785884
2013-01-01 04:00:00,0.011778317717924364,0.012596745340792217,0.0009849209539133448,0.022862241909677096,3.0436751694895756e-05,0.004315749362928581
2013-01-01 05:00:00,0.011778317717924364,0.012582311792874414,0.0009849209539133448,0.022590844447927076,3.0436751694895756e-05,0.004315749362928581
2013-01-01 06:00:00,0.011782425132262653,0.01257595172748539,0.0009892877882253701,0.02079121268778423,3.045523915083336e-05,0.004287435447873244
2013-01-01 07:00:00,0.011739262157126484,0.012561412595652731,0.0009809747111712557,0.021231433646417795,3.381276580780437e-05,0.004309854279135599
2013-01-01 08:00:00,0.011748085312161339,0.012652582611885815,0.0009700279784541097,0.02193481667212014,3.0564741783067975e-05,0.004315749362928581
2013-01-01 09:00:00,0.011754193387299468,0.012550675828066928,0.0009706623406025578,0.02134696221890575,3.096070140666056e-05,0.004329469153061497
2013-01-01 10:00:00,0.011751593449048761,0.01254126094050185,0.0009718869121950779,0.020449543204663804,3.1588369161926515e-05,0.0043055231189159755
2013-01-01 11:00:00,0.011715268557605248,0.012511158975731112,0.0009718840645918724,0.020905488438344052,3.151441932752327e-05,0.004286940863759029
2013-01-01 12:00:00,0.01166771988151527,0.012519732095681363,0.0009726188155718015,0.021282426031368224,3.206769210043007e-05,0.004306441950196513
2013-01-01 13:00:00,0.011623752236123382,0.012461370838113795,0.0009742838895630824,0.020437968553933053,3.446094751908438e-05,0.004297254348488485
